"Folkeuni-F5118;GEOLOGI - Vulkanisme, pladetektonik og masseuddÃ¸en",SCI-Folkeuniversitetet,%23SPLUSEB3F92
4900-E16;IVA Kbh: Theories and Traditions of Information and Cultural Studies,4900 - IVA,59361
4761-E16;PÃ†D Modul 1: PÃ¦dagogikkens forskningsfelt,"4761 - Institut for Medier, Erkendelse og Formidling",59362
4761-E16;PÃ†D Modul 2: Metodiske tilgange til pÃ¦dagogisk forskning,"4761 - Institut for Medier, Erkendelse og Formidling",59363
4761-E16;PÃ†D Modul 6: Specialeseminar PÃ¦dagogik EFTERÃ…R,"4761 - Institut for Medier, Erkendelse og Formidling",59364
"4761-E16;PÃ†D Modul 5: Projektorienteret forlÃ¸b, 15 ects","4761 - Institut for Medier, Erkendelse og Formidling",59365
4761-E16;PÃ†D Projektorienteret forlÃ¸b (30 ECTS),"4761 - Institut for Medier, Erkendelse og Formidling",59366
4761-E16;RET Retorisk teori og analyse,"4761 - Institut for Medier, Erkendelse og Formidling",59367
"4761-E16;RET Retorisk skrivning, sprog og stil","4761 - Institut for Medier, Erkendelse og Formidling",59368
4761-E16;RET FortÃ¦lling og oplÃ¦sning,"4761 - Institut for Medier, Erkendelse og Formidling",59369
4761-E16;RET Videnskabsteori,"4761 - Institut for Medier, Erkendelse og Formidling",59370
4761-E16;RET Retorisk kritik,"4761 - Institut for Medier, Erkendelse og Formidling",59371
4761-E16;RET Bachelorseminar i Retorik,"4761 - Institut for Medier, Erkendelse og Formidling",59372
4761-E16;RET Specialeseminar i Retorik,"4761 - Institut for Medier, Erkendelse og Formidling",59373
4761-E16;KOMIT GrundlÃ¦ggende Kommunikationsteori + Tilvalg,"4761 - Institut for Medier, Erkendelse og Formidling",59374
4761-E16;KOMIT GrundlÃ¦ggende Datalogi + Tilvalg,"4761 - Institut for Medier, Erkendelse og Formidling",59375
"4761-E16;KOMIT Analyse, design og regulering af IT infrastrukturer","4761 - Institut for Medier, Erkendelse og Formidling",59376
4761-E16;KOMIT Fagets videnskabsteori,"4761 - Institut for Medier, Erkendelse og Formidling",59377
4761-E16;KOMIT Audiovisuel Kommunikation,"4761 - Institut for Medier, Erkendelse og Formidling",59378
4761-E16;KOMIT Bachelorprojekt,"4761 - Institut for Medier, Erkendelse og Formidling",59379
4761-E16;KOMIT Valgfrit emne A (tilvalg),"4761 - Institut for Medier, Erkendelse og Formidling",59380
4761-E16;KOMIT Kommunikation og IT-stÃ¸ttet samarbejde i organisationer,"4761 - Institut for Medier, Erkendelse og Formidling",59381
"4761-E16;KOMIT Konceptudvikling, systemudvikling og innovation","4761 - Institut for Medier, Erkendelse og Formidling",59382
4761-E16;KOMIT Valgfrit emne 1,"4761 - Institut for Medier, Erkendelse og Formidling",59383
4761-E16;KOMIT Valgfrit emne 2,"4761 - Institut for Medier, Erkendelse og Formidling",59384
4761-E16;KOMIT Projektorienteret forlÃ¸b,"4761 - Institut for Medier, Erkendelse og Formidling",59385
"4761-E16;KOMIT Projektorienteret forlÃ¸b, udvidet","4761 - Institut for Medier, Erkendelse og Formidling",59386
4761-E16;KOMIT Specialeseminar,"4761 - Institut for Medier, Erkendelse og Formidling",59387
4761-E16;FILO Filosofihistorie 3,"4761 - Institut for Medier, Erkendelse og Formidling",59410
4761-E16;FILO Logik 2: Formel logik,"4761 - Institut for Medier, Erkendelse og Formidling",59411
4761-E16;FILO BA-seminar,"4761 - Institut for Medier, Erkendelse og Formidling",59412
4761-E16;FILO Modul 1: HovedvÃ¦rk: Aristoteles` Politiken,"4761 - Institut for Medier, Erkendelse og Formidling",59413
4761-E16;FILO Modul 1: HovedvÃ¦rk: Tim Lewens: `Organism and Artifact: Design in Nature and ElsewhereÂ¿,"4761 - Institut for Medier, Erkendelse og Formidling",59414
4761-E16;FILO Modul 2: Period: The enlightment/humanism,"4761 - Institut for Medier, Erkendelse og Formidling",59415
4761-E16;FILO Modul 2. Periode: Heidegger om Nietszche/Dichtung und Denken,"4761 - Institut for Medier, Erkendelse og Formidling",59416
4761-E16;FILO Modul 2: Periode: Litteraturfilosofi (IKK/MEF),"4761 - Institut for Medier, Erkendelse og Formidling",59417
4821-E16;FÃ†L LÃ¦sefÃ¦rdighed i fransk,"4821 - Institut for Engelsk, Germansk og Romansk",59431
4821-E16;FRA KA emne 1,"4821 - Institut for Engelsk, Germansk og Romansk",59433
4821-E16;ENG Bachelorprojekt,"4821 - Institut for Engelsk, Germansk og Romansk",59434
4821-E16;FRA Bachelorprojekt,"4821 - Institut for Engelsk, Germansk og Romansk",59435
4821-E16;EKTV OversÃ¦ttelse introduktion,"4821 - Institut for Engelsk, Germansk og Romansk",59438
4821-E16;EKTV Grammatik og perspektiver i sprogbeskrivelsen 2,"4821 - Institut for Engelsk, Germansk og Romansk",59439
4821-E16;ENG Engelsksproget litteratur 1,"4821 - Institut for Engelsk, Germansk og Romansk",59445
4821-E16;ENG Skriftlig engelsk: basale praktiske og analytiske fÃ¦rdigheder,"4821 - Institut for Engelsk, Germansk og Romansk",59446
4821-E16;ENG Grammatik og perspektiver i sprogbeskrivelsen 2,"4821 - Institut for Engelsk, Germansk og Romansk",59451
4821-E16;ENG OversÃ¦ttelse introduktion,"4821 - Institut for Engelsk, Germansk og Romansk",59452
4821-E16;FRA Sprog og tekster i brug 1: Praktisk sprog og sprogstruktur TV,"4821 - Institut for Engelsk, Germansk og Romansk",59465
4821-E16;FRA Det moderne Frankrigs politik og kultur,"4821 - Institut for Engelsk, Germansk og Romansk",59466
4821-E16;FRA Det moderne Frankrigs politik og kultur,"4821 - Institut for Engelsk, Germansk og Romansk",59467
4821-E16;FRA Sprog og tekster i brug 1: Praktisk sprog og sprogstruktur GF,"4821 - Institut for Engelsk, Germansk og Romansk",59468
4821-E16;FRA Situationstilpasset kommunikation,"4821 - Institut for Engelsk, Germansk og Romansk",59469
4821-E16;FRA Litteratur og idÃ©er og Tekstanalyse,"4821 - Institut for Engelsk, Germansk og Romansk",59470
4821-E16;FRA Fremmedsprogstilegnelse og interkulturel kompetence,"4821 - Institut for Engelsk, Germansk og Romansk",59485
4821-E16;FRA Fransk litteratur,"4821 - Institut for Engelsk, Germansk og Romansk",59488
4821-E16;FRA Sprog og sprogproduktion i kontrastivt perspektiv,"4821 - Institut for Engelsk, Germansk og Romansk",59492
4821-E16;FRA Aktuel fransk sprogbrug og sprogbevidsthed (frit emne 4B),"4821 - Institut for Engelsk, Germansk og Romansk",59494
4821-E16;FRA Aktuel fransk sprogbrug og sprogbevidsthed (frit emne 4A),"4821 - Institut for Engelsk, Germansk og Romansk",59497
4821-E16;FRA Aktuel fransk sprogbrug og sprogbevidsthed,"4821 - Institut for Engelsk, Germansk og Romansk",59499
4821-E16;FRA Fransk kultur og samfund (frit emne 4B),"4821 - Institut for Engelsk, Germansk og Romansk",59500
4821-E16;FRA Fransk kultur og samfund (frit emne 4A),"4821 - Institut for Engelsk, Germansk og Romansk",59502
4821-E16;FRA Fransk kultur og samfund,"4821 - Institut for Engelsk, Germansk og Romansk",59504
"4821-E16;FRA Frankrig fÃ¸r 1715: Litteratur, kultur og idÃ©er","4821 - Institut for Engelsk, Germansk og Romansk",59505
4821-E16;FRA Frankrig og den frankofone verden,"4821 - Institut for Engelsk, Germansk og Romansk",59506
4821-E16;FRA Fransk sprog i et norm- og variationsperspektiv KATV,"4821 - Institut for Engelsk, Germansk og Romansk",59508
4821-E16;FRA Fransk sprog i et norm- og variationsperspektiv GF,"4821 - Institut for Engelsk, Germansk og Romansk",59510
4821-E16;CIP Academic English,"4821 - Institut for Engelsk, Germansk og Romansk",59512
4821-E16;CIP English Academic Writing,"4821 - Institut for Engelsk, Germansk og Romansk",59513
4821-E16;FÃ†L EuropÃ¦isk kulturhistorie,"4821 - Institut for Engelsk, Germansk og Romansk",59514
4821-E16;FÃ†L Turbogrammatik,"4821 - Institut for Engelsk, Germansk og Romansk",59515
4821-E16;FRA Fremmedsprogs- og kulturdidaktik: IndfÃ¸rende og generelt element (frit emne 4A),"4821 - Institut for Engelsk, Germansk og Romansk",64467
4821-E16;FÃ†L Fremmedsprogs- og kulturdidaktik: IndfÃ¸rende og generelt element,"4821 - Institut for Engelsk, Germansk og Romansk",59518
4821-E16;FÃ†L Fremmedsprogs- og kulturdidaktik: Fag- og sprogspecifikt element,"4821 - Institut for Engelsk, Germansk og Romansk",59519
4821-E16;FRAFremmedsprogs- og kulturdidaktik: IndfÃ¸rende og generelt element (frit emne 4B),"4821 - Institut for Engelsk, Germansk og Romansk",64468
4821-E16;FRA Fremmedsprogs- og kulturdidaktik: Fag- og sprogspecifikt element (frit emne 4B),"4821 - Institut for Engelsk, Germansk og Romansk",64469
4821-E16;FRA Fremmedsprogs- og kulturdidaktik: Fag- og sprogspecifikt element (frit emne 4A),"4821 - Institut for Engelsk, Germansk og Romansk",64470
4821-E16;CIP Workshop in English Academic Writing,"4821 - Institut for Engelsk, Germansk og Romansk",59523
4821-E16;FÃ†L Tekstanalyse,"4821 - Institut for Engelsk, Germansk og Romansk",59524
4821-E16;CIP Presentation Techniques for Graduate Students,"4821 - Institut for Engelsk, Germansk og Romansk",59525
4821-E16;CIP Academic Writing for Graduate Students,"4821 - Institut for Engelsk, Germansk og Romansk",59526
4821-E16;CIP Presentation Techniques in English,"4821 - Institut for Engelsk, Germansk og Romansk",59527
"4821-E16;Ã…U MIF Modul 3: Interkulturel kompetence: sprog, kultur og samfund","4821 - Institut for Engelsk, Germansk og Romansk",59530
4900-F17;IVA Kbh: Interactive Mediation Spaces,4900 - IVA,59531
4900-F17;IVA Kbh: Scholarly Communication and Science Studies,4900 - IVA,59532
4900-F17;IVA Kbh: Vidensmedier,4900 - IVA,59533
4900-F17;IVA Aal: Systemevaluering og brugerstudier,4900 - IVA,59534
4900-F17;IVA Aal: Interaktive formidlingsrum,4900 - IVA,59535
4900-F17;IVA Aal: Kulturformidling og kommunikation,4900 - IVA,59536
4900-F17;IVA Aal: Vidensmedier,4900 - IVA,59537
4761-E16;FILO Modul 5. Optional Subject 1: Consciousness naturalized,"4761 - Institut for Medier, Erkendelse og Formidling",59588
4761-E16;FILO Module 9: Central topics in phenomenology and philosophy of mind,"4761 - Institut for Medier, Erkendelse og Formidling",59589
4761-E16;FILO Projektorienteret forlÃ¸b,"4761 - Institut for Medier, Erkendelse og Formidling",59590
4761-E16;COG Introduction to Cognitive Science,"4761 - Institut for Medier, Erkendelse og Formidling",59591
4761-E16;COG Communication Theory and Empirical Methodologies,"4761 - Institut for Medier, Erkendelse og Formidling",59592
4761-E16;COG/FILO Social Cognition,"4761 - Institut for Medier, Erkendelse og Formidling",59593
4761-E16;FILO Specialeseminar EFTERÃ…R,"4761 - Institut for Medier, Erkendelse og Formidling",59594
4781-E16;MACA Strategies for Composing Cultural Analysis,"4781 - Saxo-Instituttet - ArkÃ¦ologi, Etnologi, Historie og GrÃ¦sk og Latin",59608
4781-E16;MACA Understanding Organizations and Communication through Academic Internship,"4781 - Saxo-Instituttet - ArkÃ¦ologi, Etnologi, Historie og GrÃ¦sk og Latin",59609
4761-E16;FM Audiovisuel formidling: Fiktion og fakta,"4761 - Institut for Medier, Erkendelse og Formidling",59613
4761-E16;FM Audiovisuel formidling: Web,"4761 - Institut for Medier, Erkendelse og Formidling",59614
4761-E16;FM Audiovisuel formidling: Fri produktion,"4761 - Institut for Medier, Erkendelse og Formidling",59615
4761-E16;FM BA-projektseminar EFTERÃ…R,"4761 - Institut for Medier, Erkendelse og Formidling",59728
"4761-E16;FM, BA-tv-gym. Film- og Mediehistorie","4761 - Institut for Medier, Erkendelse og Formidling",59729
4721-E16;Ã…U DAN Sprog 1 - efterÃ¥r,4721 - Institut for Nordiske Studier og Sprogvidenskab,59730
4761-E16;FM Mediesociologi og kulturanalyse (BA-tilvalg),"4761 - Institut for Medier, Erkendelse og Formidling",59731
4721-E16;Ã…U DAN Medieanalyse 1 - efterÃ¥r,4721 - Institut for Nordiske Studier og Sprogvidenskab,59732
4721-E16;Ã…U DAN Litteraturanalyse - efterÃ¥r,4721 - Institut for Nordiske Studier og Sprogvidenskab,59748
4721-E16;Ã…U DAN Sprog 3 - efterÃ¥r,4721 - Institut for Nordiske Studier og Sprogvidenskab,59749
4761-E16;FM Scandinavian Film and Television EFTERÃ…R,"4761 - Institut for Medier, Erkendelse og Formidling",59770
4761-E16;FM Faktateori og -analyse,"4761 - Institut for Medier, Erkendelse og Formidling",59771
4721-E16;Ã…U DAN Moderne litteratur og litteraturteori - efterÃ¥r,4721 - Institut for Nordiske Studier og Sprogvidenskab,59772
4761-E16;FM Projektorienteret forlÃ¸b,"4761 - Institut for Medier, Erkendelse og Formidling",59773
4781-E16;Ã…U HIS Modul 1A: Introduktion til historievidenskab med studieteknik (OmrÃ¥de 1) - efterÃ¥r,"4781 - Saxo-Instituttet - ArkÃ¦ologi, Etnologi, Historie og GrÃ¦sk og Latin",59774
4761-E16;FM Specialeseminar,"4761 - Institut for Medier, Erkendelse og Formidling",59775
4761-E16;FM How to write a thesis,"4761 - Institut for Medier, Erkendelse og Formidling",59776
4761-E16;MEF TvÃ¦rfagligt specialeseminar,"4761 - Institut for Medier, Erkendelse og Formidling",59777
4781-E16;Ã…U HIS Modul 2A: Arkiv og museum med hÃ¥ndskriftlÃ¦sning (OmrÃ¥de 2) - efterÃ¥r,"4781 - Saxo-Instituttet - ArkÃ¦ologi, Etnologi, Historie og GrÃ¦sk og Latin",59778
4781-E16;Ã…U HIS Modul 3A: Historieformidling med formidlingsteori (OmrÃ¥de 3) - efterÃ¥r,"4781 - Saxo-Instituttet - ArkÃ¦ologi, Etnologi, Historie og GrÃ¦sk og Latin",59779
4781-E16;Ã…U HIS Modul 4A: Kulturel afstand og historisk forstÃ¥else (OmrÃ¥de 4) - efterÃ¥r,"4781 - Saxo-Instituttet - ArkÃ¦ologi, Etnologi, Historie og GrÃ¦sk og Latin",59780
4781-E16;Ã…U HIS Modul 5A: Bachelorprojekt - efterÃ¥r,"4781 - Saxo-Instituttet - ArkÃ¦ologi, Etnologi, Historie og GrÃ¦sk og Latin",59781
4761-E16;RET Den retoriske tradition,"4761 - Institut for Medier, Erkendelse og Formidling",59782
"4841-E16;KUN Kunsthistorie 1800-1960, grundfag",4841 - Institut for Kunst og Kulturvidenskab,59785
"4841-E16;KUN Kunsthistorie 1800-1960, Tilvalg",4841 - Institut for Kunst og Kulturvidenskab,59786
4761-E16;Ã…U FILO Teoretisk filosofi 1: Bevidsthedsfilosofi og metafysik - efterÃ¥r,"4761 - Institut for Medier, Erkendelse og Formidling",59787
4761-E16;Ã…U FILO Filosofihistorie 3 - efterÃ¥r,"4761 - Institut for Medier, Erkendelse og Formidling",59788
4761-E16;Ã…U FILO Logik 2 - efterÃ¥r,"4761 - Institut for Medier, Erkendelse og Formidling",59789
4801-E16;REL Religionshistorie,4801 - Institut for TvÃ¦rkulturelle og regionale studier,59808
4801-E16;REL Religionssociologi,4801 - Institut for TvÃ¦rkulturelle og regionale studier,59809
4801-E16;REL Religionsvidenskabelige emnekredse,4801 - Institut for TvÃ¦rkulturelle og regionale studier,59810
4801-E16;REL Nietzsches religionsfilosofi,4801 - Institut for TvÃ¦rkulturelle og regionale studier,59811
4801-E16;REL Kristendom i romerriget i fjerde Ã¥rhundrede,4801 - Institut for TvÃ¦rkulturelle og regionale studier,59812
"4801-E16;REL Vestens esoteriske traditioner: pÃ¥ tvÃ¦rs af religion, videnskab, mystik og filosofi i Europas historie",4801 - Institut for TvÃ¦rkulturelle og regionale studier,59813
4801-E16;REL Religionskrig og religiÃ¸s tolerance,4801 - Institut for TvÃ¦rkulturelle og regionale studier,59814
4801-E16;REL Religionshistorie (tilvalg),4801 - Institut for TvÃ¦rkulturelle og regionale studier,59815
4801-E16;REL Religion og samfund - teorier,4801 - Institut for TvÃ¦rkulturelle og regionale studier,59816
4801-E16;REL Religion og civilsamfund,4801 - Institut for TvÃ¦rkulturelle og regionale studier,59817
4801-E16;REL Religionsfilosofi,4801 - Institut for TvÃ¦rkulturelle og regionale studier,59818
4801-E16;REL Ritual og praksis,4801 - Institut for TvÃ¦rkulturelle og regionale studier,59819
4801-E16;REL Ritual og praksis (sidefag),4801 - Institut for TvÃ¦rkulturelle og regionale studier,59820
4801-E16;REL Tekst og metode,4801 - Institut for TvÃ¦rkulturelle og regionale studier,59821
4801-E16;REL Tekst og metode (sidefag),4801 - Institut for TvÃ¦rkulturelle og regionale studier,59822
"4761-E16;Ã…U CMC Modul 1.1. Systemer, samfund og individ i tvÃ¦rmedial kommunikation - efterÃ¥r","4761 - Institut for Medier, Erkendelse og Formidling",59823
"4761-E16;Ã…U CMC Modul 1.2. MÃ¥lgrupper i tvÃ¦rmedial kommunikation: Analyse, teori og metode - efterÃ¥r","4761 - Institut for Medier, Erkendelse og Formidling",59824
"4761-E16;Ã…U CMC Modul 3.1. Ã†stetiske, narrative og audiovisuelle virkemidler i tvÃ¦rmedial kommunikation - efterÃ¥r","4761 - Institut for Medier, Erkendelse og Formidling",59825
4781-E16;Ã…U OLD Antik kultur - Introduktion til studiet af Oldtidskundskab - efterÃ¥r,"4781 - Saxo-Instituttet - ArkÃ¦ologi, Etnologi, Historie og GrÃ¦sk og Latin",59826
4781-E16;Ã…U OLD GrÃ¦sk-romersk arkÃ¦ologi og kunsthistorie - efterÃ¥r,"4781 - Saxo-Instituttet - ArkÃ¦ologi, Etnologi, Historie og GrÃ¦sk og Latin",59827
4781-E16;Ã…U OLD Frit omrÃ¥de - efterÃ¥r,"4781 - Saxo-Instituttet - ArkÃ¦ologi, Etnologi, Historie og GrÃ¦sk og Latin",59828
4781-E16;Ã…U OLD Antik poesi - efterÃ¥r,"4781 - Saxo-Instituttet - ArkÃ¦ologi, Etnologi, Historie og GrÃ¦sk og Latin",59829
"4781-E16;Ã…U OLD Frit OmrÃ¥de, modul 2B - efterÃ¥r","4781 - Saxo-Instituttet - ArkÃ¦ologi, Etnologi, Historie og GrÃ¦sk og Latin",59830
4801-E16;KK The politics of infrastructure and mobility,4801 - Institut for TvÃ¦rkulturelle og regionale studier,59848
4801-E16;KK Kultur- og samfundsteori for tvÃ¦rkulturelle og regionale studier,4801 - Institut for TvÃ¦rkulturelle og regionale studier,59849
"4801-E16;KK Historie, myter og fortÃ¦llinger i kulturteoretisk perspektiv",4801 - Institut for TvÃ¦rkulturelle og regionale studier,59850
4801-E16;KK Kultur til forhandling: Lokale og globale processer,4801 - Institut for TvÃ¦rkulturelle og regionale studier,59851
4801-E16;KK Kvalitativ metode: Feltarbejde og interviewteknik,4801 - Institut for TvÃ¦rkulturelle og regionale studier,59852
4801-E16;KK Projektorienteret forlÃ¸b (15 ects),4801 - Institut for TvÃ¦rkulturelle og regionale studier,59853
4801-E16;KK Projektorienteret forlÃ¸b (30 ects),4801 - Institut for TvÃ¦rkulturelle og regionale studier,59854
4801-E16;MIN Minoriteter i Danmark - med udblik til Europa,4801 - Institut for TvÃ¦rkulturelle og regionale studier,59855
4801-E16;MIN Minoritetsforskningens teorier,4801 - Institut for TvÃ¦rkulturelle og regionale studier,59856
4781-E16;Ã…U MID Intro til Middelalder I (fjernuv.) - efterÃ¥r,"4781 - Saxo-Instituttet - ArkÃ¦ologi, Etnologi, Historie og GrÃ¦sk og Latin",59868
4781-E16;Ã…U MID Intro til Middelalder I (aftenuv.) - efterÃ¥r,"4781 - Saxo-Instituttet - ArkÃ¦ologi, Etnologi, Historie og GrÃ¦sk og Latin",59869
4801-E16;Ã…U ARA Arabisk dialekt Â¿ Ã¦gyptisk dialekt - efterÃ¥r,4801 - Institut for TvÃ¦rkulturelle og regionale studier,59870
4801-E16;Ã…U ARA MellemÃ¸stens samfundsforhold med videnskabsteori - efterÃ¥r,4801 - Institut for TvÃ¦rkulturelle og regionale studier,59871
4801-E16;Ã…U ARA Bachelorprojekt,4801 - Institut for TvÃ¦rkulturelle og regionale studier,59872
4801-E16;Ã…U ARA Moderne arabisk litteratur - efterÃ¥r,4801 - Institut for TvÃ¦rkulturelle og regionale studier,59873
4801-E16;Ã…U ARA Arabisk litteratur 2 - efterÃ¥r,4801 - Institut for TvÃ¦rkulturelle og regionale studier,59875
4821-E16;ENG Skriftlig Formidling,"4821 - Institut for Engelsk, Germansk og Romansk",59888
4821-E16;ENG Tekstanalyse,"4821 - Institut for Engelsk, Germansk og Romansk",59889
4821-E16;ENG Den engelsktalende verdens historie 1,"4821 - Institut for Engelsk, Germansk og Romansk",59891
"4821-E16;ENG Valgfag 1, emne 1","4821 - Institut for Engelsk, Germansk og Romansk",59892
"4821-E16;ENG Valgfag 1, emne 2","4821 - Institut for Engelsk, Germansk og Romansk",59893
"4821-E16;ENG Valgfag 1, emne 3","4821 - Institut for Engelsk, Germansk og Romansk",59894
"4821-E16;ENG Valgfag 1, emne 4","4821 - Institut for Engelsk, Germansk og Romansk",59895
"4821-E16;ENG Valgfag 1, emne 5","4821 - Institut for Engelsk, Germansk og Romansk",59896
"4821-E16;ENG Valgfag 1, emne 6","4821 - Institut for Engelsk, Germansk og Romansk",59897
"4821-E16;ENG Valgfag 2, emne 1","4821 - Institut for Engelsk, Germansk og Romansk",59898
"4821-E16;ENG Valgfag 2, emne 2","4821 - Institut for Engelsk, Germansk og Romansk",59899
"4821-E16;ENG Valgfag 2, emne 3","4821 - Institut for Engelsk, Germansk og Romansk",59900
"4821-E16;ENG Valgfag 2, emne 4","4821 - Institut for Engelsk, Germansk og Romansk",59901
"4821-E16;ENG Valgfag 2, emne 5","4821 - Institut for Engelsk, Germansk og Romansk",59902
"4821-E16;ENG Valgfag 2, emne 6","4821 - Institut for Engelsk, Germansk og Romansk",59903
4801-E16;TS Specialeseminar,4801 - Institut for TvÃ¦rkulturelle og regionale studier,59908
4801-E16;TS Aktuel tematisk problemstilling,4801 - Institut for TvÃ¦rkulturelle og regionale studier,59909
4801-E16;TS Projekt- og organisationsforstÃ¥else,4801 - Institut for TvÃ¦rkulturelle og regionale studier,59910
4801-E16;TS Kulturel oversÃ¦ttelse,4801 - Institut for TvÃ¦rkulturelle og regionale studier,59911
4801-E16;TS Kultur og samfundsanalyse,4801 - Institut for TvÃ¦rkulturelle og regionale studier,59912
4801-E16;TS TvÃ¦rkulturel innovation,4801 - Institut for TvÃ¦rkulturelle og regionale studier,59913
4801-E16;TORS Interdisciplinary Perspectives on Cross-Cultural Heritage,4801 - Institut for TvÃ¦rkulturelle og regionale studier,59914
4761-E16;FILO Teoretisk filosofi 1,"4761 - Institut for Medier, Erkendelse og Formidling",59928
4821-E16;Ã…U EuropÃ¦isk kulturhistorie,"4821 - Institut for Engelsk, Germansk og Romansk",59929
4781-E16;Ã…U KGR GrÃ¦sk 1 - efterÃ¥r,"4781 - Saxo-Instituttet - ArkÃ¦ologi, Etnologi, Historie og GrÃ¦sk og Latin",59948
4781-E16;Ã…U KGR GrÃ¦sk 2 - efterÃ¥r,"4781 - Saxo-Instituttet - ArkÃ¦ologi, Etnologi, Historie og GrÃ¦sk og Latin",59949
4801-E16;Ã˜ST Ã˜st- og SydÃ¸steuropas generelle historie og kultur,4801 - Institut for TvÃ¦rkulturelle og regionale studier,59950
4801-E16;BAL OversÃ¦ttelse fra bosnisk/kroatisk/serbisk til dansk med grammatik,4801 - Institut for TvÃ¦rkulturelle og regionale studier,59951
4801-E16;BAL Mundtlig sprogfÃ¦rdighed pÃ¥ bosnisk/kroatisk/serbisk,4801 - Institut for TvÃ¦rkulturelle og regionale studier,59952
"4801-E16;BAL Balkans aktuelle politiske, samfundsmÃ¦ssige og kulturelle forhold",4801 - Institut for TvÃ¦rkulturelle og regionale studier,59953
4801-E16;BAL Bosnisk/kroatisk/serbisk sprog 3,4801 - Institut for TvÃ¦rkulturelle og regionale studier,59954
"4801-E16;BAL Holocaust i Ã˜st- og SydÃ¸steuropa - historie, litteratur og kulturel erindring",4801 - Institut for TvÃ¦rkulturelle og regionale studier,59955
4781-E16;Ã…U KGR GrÃ¦sk 3 - efterÃ¥r,"4781 - Saxo-Instituttet - ArkÃ¦ologi, Etnologi, Historie og GrÃ¦sk og Latin",59956
4781-E16;Ã…U LAT Latin 1 - efterÃ¥r,"4781 - Saxo-Instituttet - ArkÃ¦ologi, Etnologi, Historie og GrÃ¦sk og Latin",59957
4781-E16;Ã…U LAT Latin 2 - efterÃ¥r,"4781 - Saxo-Instituttet - ArkÃ¦ologi, Etnologi, Historie og GrÃ¦sk og Latin",59958
4781-E16;Ã…U LAT Latin 3 - efterÃ¥r,"4781 - Saxo-Instituttet - ArkÃ¦ologi, Etnologi, Historie og GrÃ¦sk og Latin",59959
4801-E16;GRÃ† GrÃ¦sk sprog 3,4801 - Institut for TvÃ¦rkulturelle og regionale studier,59968
4801-E16;GRÃ† Tema 4a: Fordybelsesemne / BA-projekt,4801 - Institut for TvÃ¦rkulturelle og regionale studier,59969
4821-E16;ENG Introduction to Foreign Language Acquisition,"4821 - Institut for Engelsk, Germansk og Romansk",59970
4821-E16;ENG FLA emne 1,"4821 - Institut for Engelsk, Germansk og Romansk",59971
4821-E16;ENG FLA emne 2,"4821 - Institut for Engelsk, Germansk og Romansk",59972
4821-E16;ENG KA emne 3,"4821 - Institut for Engelsk, Germansk og Romansk",59973
4821-E16;ENG KA emne 4,"4821 - Institut for Engelsk, Germansk og Romansk",59974
4821-E16;ENG KA emne 5,"4821 - Institut for Engelsk, Germansk og Romansk",59975
4821-E16;ENG KA emne 6,"4821 - Institut for Engelsk, Germansk og Romansk",59976
4821-E16;ENG KA emne 7,"4821 - Institut for Engelsk, Germansk og Romansk",59977
4821-E16;ENG KA emne 8,"4821 - Institut for Engelsk, Germansk og Romansk",59978
4821-E16;ENG KA emne 9,"4821 - Institut for Engelsk, Germansk og Romansk",59979
4821-E16;ENG KA emne 10,"4821 - Institut for Engelsk, Germansk og Romansk",59980
4821-E16;ENG KA emne 11,"4821 - Institut for Engelsk, Germansk og Romansk",59981
4821-E16;ENG KA emne 12,"4821 - Institut for Engelsk, Germansk og Romansk",59982
4821-E16;ENG KA emne 13,"4821 - Institut for Engelsk, Germansk og Romansk",59983
4821-E16;ENG KA emne 14,"4821 - Institut for Engelsk, Germansk og Romansk",59984
4821-E16;ENG KA emne 15,"4821 - Institut for Engelsk, Germansk og Romansk",59985
4821-E16;ENG KA emne 16,"4821 - Institut for Engelsk, Germansk og Romansk",59986
4821-E16;ENG KA emne 17,"4821 - Institut for Engelsk, Germansk og Romansk",59987
4821-E16;ENG KA emne 18,"4821 - Institut for Engelsk, Germansk og Romansk",59988
4821-E16;ENG KA emne 19,"4821 - Institut for Engelsk, Germansk og Romansk",59989
4821-E16;ENG KA emne 20,"4821 - Institut for Engelsk, Germansk og Romansk",59990
4821-E16;FÃ†L Europas kulturelle identiteter 1 (profil),"4821 - Institut for Engelsk, Germansk og Romansk",60008
"4781-E16;Ã…U OLD Frit OmrÃ¥de, modul 3 - efterÃ¥r","4781 - Saxo-Instituttet - ArkÃ¦ologi, Etnologi, Historie og GrÃ¦sk og Latin",60009
4821-E16;FÃ†L Projektorienteret forlÃ¸b,"4821 - Institut for Engelsk, Germansk og Romansk",60010
4821-E16;FÃ†L OversÃ¦ttelse i Teori og Praksis (profil),"4821 - Institut for Engelsk, Germansk og Romansk",60011
4801-E16;POL OversÃ¦ttelse fra polsk til dansk,4801 - Institut for TvÃ¦rkulturelle og regionale studier,60012
4801-E16;POL OversÃ¦ttelse fra polsk til dansk (Polsk sprog 1),4801 - Institut for TvÃ¦rkulturelle og regionale studier,60013
4801-E16;POL Mundtlig sprogfÃ¦rdighed pÃ¥ polsk,4801 - Institut for TvÃ¦rkulturelle og regionale studier,60014
